0.	4.
0.01	3.999999980002111
0.02	3.999999680135279
0.03	3.9999983815432754
0.04	3.999994888689754
0.05	3.999987533239643
0.06	3.9999741795827606
0.07	3.9999522320864482
0.08	3.999918644184972
0.09	3.999869929431471
0.1	3.999802174652824
0.11	3.9997110553583255
0.12	3.9995918535592976
0.13	3.999439478157909
0.14	3.9992484880595405
0.15	3.9990131181536017
0.16	3.9987273082923265
0.17	3.998384735376388
0.18	3.9979788486292973
0.19	3.9975029081102242
0.2	3.9969500264773785
0.21	3.996313213971268
0.22	3.995585426540134
0.23	3.9947596169788446
0.24	3.9938287888984823
0.25	3.9927860532874617
0.26	3.9916246873674264
0.27	3.990338195389123
0.28	3.988920370956417
0.29	3.987365360411379
0.3	3.9856677267613114
0.31	3.9838225135808774
0.32	3.981825308280114
0.33	3.9796723040933837
0.34	3.977360360115929
0.35	3.974887058695132
0.36	3.9722507594727228
0.37	3.9694506493736306
0.38	3.9664867878467955
0.39	3.963360146683292
0.4	3.960072643768223
0.41000000000000003	3.956627170164049
0.42000000000000004	3.9530276099749226
0.43	3.949278852502803
0.44	3.9453867962766713
0.45	3.941358344614509
0.46	3.9372013924633995
0.47	3.9329248043543235
0.48	3.9285383834042302
0.49	3.92405283139692
0.5	3.919479700075002
0.51	3.914831333875993
0.52	3.910120804445136
0.53	3.905361837354329
0.54	3.9005687315492064
0.55	3.8957562721332915
0.56	3.8909396371790756
0.5700000000000001	3.8861342993282983
0.5800000000000001	3.881355923008178
0.5900000000000001	3.876620258145185
0.6000000000000001	3.8719430313028953
0.61	3.8673398352053034
0.62	3.8628260176310425
0.63	3.858416570677591
0.64	3.8541260213977244
0.65	3.8499683248030196
0.66	3.8459567602122333
0.67	3.8421038318955762
0.68	3.8384211749303123
0.6900000000000001	3.8349194671386053
0.7	3.831608347927328
0.71	3.8284963447897513
0.72	3.825590808164083
0.73	3.8228978552723865
0.74	3.820422323486877
0.75	3.8181677336898647
0.76	3.8161362640087058
0.77	3.814328734218951
0.78	3.812744601018192
0.79	3.81138196427973
0.8	3.8102375843007277
0.81	3.8093069099635413
0.8200000000000001	3.8085841176323783
0.8300000000000001	3.808062160511178
0.8400000000000001	3.807732828092673
0.85	3.807586815234003
0.86	3.807613800301887
0.87	3.8078025317401987
0.88	3.8081409223268556
0.89	3.808616150304953
0.9	3.8092147664967237
0.91	3.8099228064388244
0.92	3.810725906514975
0.9299999999999999	3.8116094230077104
0.94	3.8125585529460966
0.95	3.813558455592413
0.96	3.8145943733874
0.97	3.815651751163392
0.98	3.8167163524367798
0.99	3.817774371607101
1.	3.818812540920189
1.01	3.819818231096498
1.02	3.8207795445845454
1.03	3.821685400471507
1.04	3.822525610169108
1.05	3.8232909430916786
1.06	3.823973181654315
1.07	3.824565165039912
1.08	3.825060821315173
1.0899999999999999	3.8254551876134086
1.1	3.8257444182461
1.1099999999999999	3.8259257807526525
1.1199999999999999	3.8259976400470403
1.13	3.825959430968208
1.14	3.8258116196866925
1.15	3.8255556545597367
1.16	3.8251939071599863
1.17	3.8247296043255
1.18	3.824166752190008
1.19	3.823510053250059
1.2	3.8227648176079843
1.21	3.8219368695958678
1.22	3.821032451033875
1.23	3.8200581224063974
1.24	3.819020663250806
1.25	3.8179269730459655
1.26	3.816783973860943
1.27	3.815598515980114
1.28	3.814377287658832
1.29	3.813126730085437
1.3	3.8118529585327736
1.31	3.8105616905759905
1.32	3.809258182136217
1.33	3.8079471719826516
1.34	3.8066328351923295
1.35	3.8053187459273596
1.36	3.804007849748545
1.37	3.802702445542389
